CD45,CD3,CD8,CD4,CD20,CD68,CD11c,MPO,Pan-Keratin,Beta catenin,Keratin17,Vimentin,SMA,CD31,FoxP3,HLA-DR,celltype,SampleID
-0.2604,-0.4458,-0.374,-0.3754,-0.3554,-0.3529,-0.3597,-0.139,-0.5577,-0.8456,-0.2738,-0.822,-0.378,-0.167,-0.0763,0.0295,Other immune,37
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,0.1559,0.7079,1.4252,-0.822,-0.378,-0.167,-0.0763,-0.6715,Tumor,6
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.5577,0.5167,-0.2738,2.9491,1.9156,6.0582,-0.0763,-0.6715,Endothelial,36
0.5189,0.4697,0.5558,0.4911,-0.3554,0.2791,-0.3597,-0.139,-0.5577,-0.8456,-0.2738,1.5872,-0.378,-0.167,-0.0763,-0.3814,CD8 T cell,13
0.0238,-0.3932,-0.374,-0.3754,-0.1908,-0.265,-0.0525,-0.1151,-0.4484,-0.5503,-0.2738,0.4504,-0.378,-0.167,-0.0763,0.5855,Dendritic cell,9
1.6403,2.5086,4.2736,-0.2623,1.628,-0.3742,1.2527,-0.139,-0.5577,-0.8456,-0.2738,1.5789,-0.378,-0.167,-0.0763,-0.2046,CD8 T cell,4
0.6458,-0.0146,-0.299,-0.3754,-0.3554,-0.2594,-0.3597,-0.139,-0.5577,-0.8456,-0.2738,0.5724,-0.378,0.7514,-0.0763,-0.313,Other immune,37
2.0935,3.1841,0.0854,3.9536,-0.0376,0.5102,-0.2538,-0.139,-0.5577,-0.5613,-0.2738,1.067,1.2575,-0.167,-0.0763,1.6591,CD4 T cell,16
-0.6931,-0.4107,-0.2949,-0.3754,-0.3554,-0.2911,-0.3597,-0.139,0.6428,0.2365,-0.2738,-0.8075,-0.378,-0.167,-0.0763,-0.6294,Tumor,5
0.5987,0.5643,-0.3159,0.3366,0.34,2.5661,0.5092,-0.139,0.8999,0.5625,-0.2738,1.7328,1.2106,-0.167,-0.0763,1.2836,Macrophage,17
1.6451,1.0758,0.6511,1.5754,0.7153,3.6855,1.6117,-0.139,-0.5577,-0.8456,-0.2738,1.0009,-0.378,-0.167,-0.0763,0.9222,Macrophage,32
0.7125,-0.4322,-0.374,-0.1657,0.6884,1.8356,1.9279,-0.139,-0.5577,-0.8456,-0.2738,1.167,-0.378,-0.167,-0.0763,0.8022,Macrophage,9
-0.1331,-0.1916,-0.3102,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.5577,0.4165,-0.2738,-0.4586,-0.378,-0.167,-0.0763,-0.6715,Tumor,5
-0.5146,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.5577,-0.8456,-0.2738,-0.822,-0.378,5.703,-0.0763,-0.6715,Endothelial,37
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,2.4912,0.275,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.6715,Tumor,34
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,1.4257,-0.8456,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.6715,Tumor,15
-0.7403,-0.3232,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.5577,-0.1211,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.6715,Tumor,18
-0.5868,-0.4387,-0.374,-0.3754,-0.3554,6.2374,-0.1121,-0.139,-0.3361,-0.8456,-0.2738,1.5714,-0.378,-0.167,-0.0763,0.4854,Macrophage,37
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.5577,-0.0393,-0.2738,-0.822,5.6719,-0.167,-0.0763,-0.6715,Mesenchymal,3
-0.404,-0.4458,-0.374,-0.3754,-0.3554,0.3799,-0.3597,-0.139,-0.5577,-0.8456,-0.2738,-0.822,-0.2631,0.3119,-0.0763,-0.6143,Macrophage,39
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,0.1457,-0.8456,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.6715,Tumor,22
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,0.4694,-0.1995,0.8631,-0.822,-0.378,-0.167,-0.0763,-0.6715,Tumor,32
1.3694,-0.4458,-0.374,-0.3754,4.5895,-0.3742,-0.3597,-0.139,-0.5577,-0.8456,-0.2738,-0.822,-0.378,-0.167,-0.0763,2.8864,B cell,40
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.0532,-0.5441,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.6715,Tumor,27
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,1.9349,-0.8456,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.6715,Tumor,22
1.2371,-0.4458,-0.374,1.6977,1.1642,1.2429,10.863,-0.139,-0.5577,-0.3249,-0.2738,1.5743,0.9952,-0.167,-0.0763,0.8354,Macrophage,28
2.2903,0.9645,-0.374,1.7191,3.2921,0.532,1.8248,-0.139,-0.5577,-0.8456,-0.2738,-0.0504,0.3839,-0.167,-0.0763,2.2404,CD4 T cell,28
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.5577,-0.4461,-0.2118,-0.822,-0.378,-0.167,-0.0763,-0.6715,Tumor,21
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3063,-0.3597,-0.139,0.6716,-0.8456,-0.2738,-0.822,0.0197,-0.167,-0.0763,-0.6279,Tumor,22
0.8182,-0.4397,-0.3464,0.0861,-0.3554,3.7364,1.1973,-0.139,-0.5577,-0.8456,-0.2738,1.6568,-0.0204,-0.167,-0.0763,1.183,Macrophage,9
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,1.5209,0.8355,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.6715,Tumor,34
0.6183,2.5868,-0.0658,3.3309,-0.3554,-0.3742,-0.3597,-0.139,-0.5577,-0.3882,-0.2738,0.6227,-0.378,-0.167,-0.0763,5.1159,Dendritic cell,36
-0.7645,-0.4458,-0.374,-0.3754,-0.3554,-0.3626,-0.3597,-0.139,1.469,-0.8456,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.6715,Tumor,22
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,0.8798,-0.8456,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.6715,Tumor,15
0.6957,0.4552,1.1508,-0.3359,-0.3554,-0.2442,-0.1501,-0.139,-0.0755,1.0395,-0.2738,-0.7396,-0.378,-0.167,-0.0763,0.8942,Tumor,10
-0.0009,-0.0006,1.5185,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,0.0343,0.6186,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.513,CD8 T cell,20
0.6944,-0.2863,1.2278,-0.0562,-0.2056,-0.3742,-0.0801,-0.139,-0.5577,-0.6979,-0.2738,0.5714,0.269,-0.167,-0.0763,-0.0938,CD8 T cell,3
0.2921,-0.4458,-0.374,-0.3754,-0.2399,-0.3742,0.9876,-0.139,-0.5577,-0.5897,-0.2738,2.2107,0.6436,-0.167,-0.0763,2.4934,Dendritic cell,40
2.295,-0.1508,1.1737,1.0455,3.7556,2.7384,4.2916,-0.139,-0.5577,-0.8456,-0.2738,0.0529,-0.378,-0.167,-0.0763,1.8475,B cell,28
1.0649,2.2956,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.5577,-0.8456,-0.2738,0.4544,-0.378,-0.167,-0.0763,-0.6617,T cell,41
0.5024,-0.0465,0.5332,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,0.914,-0.2754,-0.2738,1.6782,-0.378,-0.167,-0.0763,0.5707,Neutrophil,10
-0.4948,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,1.7485,-0.5829,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.6715,Tumor,38
-0.7836,-0.4299,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.3674,2.1002,1.333,-0.822,-0.378,-0.167,-0.0763,-0.4497,Tumor,17
0.2028,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.5577,-0.8456,-0.2738,0.7601,-0.378,-0.167,-0.0763,0.2722,Other immune,17
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,0.7392,2.0693,3.1116,1.0895,1.4391,-0.167,-0.0763,-0.6715,Tumor,29
1.5957,2.3967,2.2794,1.9375,-0.3554,0.4696,-0.3597,-0.139,-0.5577,-0.8456,-0.2738,1.9013,-0.378,-0.167,-0.0763,0.937,CD8 T cell,16
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,1.5867,0.3747,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.6715,Tumor,18
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.4629,0.3095,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.6715,Tumor,14
-0.3607,-0.4458,-0.3346,-0.0733,-0.3554,-0.3742,0.2129,-0.139,-0.0299,1.6102,-0.2738,-0.7841,-0.378,-0.167,-0.0763,0.6353,Tumor,12
1.1834,1.9889,3.7867,-0.3754,-0.3554,-0.1695,-0.3597,-0.139,-0.5303,-0.8456,0.067,0.7599,-0.1646,-0.167,-0.0763,-0.0516,CD8 T cell,38
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.5577,-0.6523,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.6715,Tumor,8
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.2745,-0.8456,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.6715,Tumor,15
1.1873,-0.4458,-0.374,-0.3754,2.294,-0.3742,-0.3597,-0.139,-0.5577,-0.8456,-0.2738,-0.822,-0.378,-0.167,-0.0763,1.5652,B cell,35
0.1877,0.3293,2.0422,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,0.1363,0.7514,-0.2738,1.3748,-0.378,-0.167,-0.0763,-0.6309,CD8 T cell,17
-0.7925,-0.4458,-0.374,-0.3754,-0.3554,-0.327,-0.3597,-0.139,-0.5577,0.4668,-0.1674,-0.7971,-0.378,-0.167,-0.0763,-0.6635,Tumor,21
-0.3328,-0.259,0.2464,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.5577,1.7394,-0.2738,-0.4829,-0.378,-0.167,-0.0763,-0.3549,Tumor,14
0.295,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.5577,-0.8456,-0.2738,-0.822,-0.378,1.1378,-0.0763,0.613,Neutrophil,6
1.4341,0.9073,-0.0068,1.7987,-0.3554,-0.3742,-0.3597,-0.139,-0.5577,-0.8456,-0.2738,0.7786,-0.378,-0.167,-0.0763,3.4941,Dendritic cell,35
1.5307,1.8623,-0.374,1.874,-0.3554,-0.0239,0.5916,-0.139,-0.5577,-0.8363,-0.2738,1.144,2.1941,-0.167,9.6869,-0.5186,Treg,17
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,0.6895,-0.3281,-0.2738,-0.822,-0.378,-0.167,-0.0763,0.5369,Tumor,9
-0.784,-0.4458,-0.3532,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,0.9182,-0.2828,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.6682,Tumor,32
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.5577,1.4827,0.4021,-0.822,-0.378,-0.167,-0.0763,-0.0458,Tumor,4
1.7759,0.4081,1.3801,-0.3754,2.1842,0.9788,2.0563,-0.139,-0.3379,-0.6409,-0.2738,-0.799,-0.378,-0.167,-0.0763,0.4807,Macrophage,32
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,0.1264,-0.8339,-0.2738,-0.822,0.6926,-0.167,-0.0763,-0.6715,Tumor,25
-0.7801,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3526,-0.139,-0.5577,-0.3904,-0.2738,2.222,-0.3511,4.5642,-0.0763,-0.6525,Endothelial,6
0.5333,-0.294,-0.3221,0.4094,-0.3506,0.2901,1.0628,-0.139,-0.5577,-0.4903,-0.2738,2.2966,2.8506,-0.167,-0.0763,0.9418,Dendritic cell,17
-0.7785,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.5577,0.4581,-0.2738,2.5161,1.771,1.9648,-0.0763,-0.0534,Tumor,17
2.3318,-0.0897,-0.374,-0.3754,3.751,-0.3742,-0.3597,-0.139,-0.5577,-0.8456,-0.2738,-0.617,-0.378,-0.167,-0.0763,4.1896,B cell,35
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.5577,-0.0054,0.8407,-0.0954,-0.378,-0.167,-0.0763,-0.6715,Tumor,6
-0.4298,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.5577,-0.8456,-0.2738,0.3981,-0.378,-0.167,-0.0763,-0.6438,Other immune,38
-0.7616,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,0.4313,0.7528,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.6715,Tumor,14
0.8652,-0.3003,-0.374,-0.3754,2.2169,-0.3742,-0.3597,-0.139,-0.5577,-0.8456,-0.2738,-0.822,-0.378,-0.167,-0.0763,1.6182,B cell,1
-0.5943,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,0.6304,-0.8456,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.6715,Tumor,34
-0.7412,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,2.1487,-0.7791,0.2446,-0.7859,-0.378,-0.167,-0.0763,-0.3115,Tumor,38
1.7019,4.761,0.8549,2.5588,-0.3554,-0.3742,-0.3597,-0.139,-0.5577,-0.8456,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.6715,CD8 T cell,16
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,0.392,-0.8456,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.6715,Tumor,7
0.0186,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.5577,-0.8456,-0.2738,-0.1193,-0.1834,1.7092,-0.0763,-0.127,Other immune,37
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.2083,0.4899,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.6089,Tumor,18
0.0893,-0.3283,-0.374,-0.3754,-0.3282,-0.2929,-0.3597,-0.139,-0.5577,-0.8456,-0.2738,0.0916,-0.378,-0.167,-0.0763,0.0745,Other immune,9
-0.7798,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,0.6548,0.7994,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.6715,Tumor,14
-0.7813,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,1.1336,1.3914,-0.2738,-0.822,-0.378,-0.167,-0.0763,0.0266,Tumor,17
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.2772,0.5275,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.6715,Tumor,26
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.5577,-0.2236,-0.0877,-0.2487,-0.378,-0.167,-0.0763,-0.6715,Tumor,21
2.0055,4.311,-0.294,4.996,-0.3554,0.0656,-0.3597,-0.139,-0.5577,0.0067,-0.2738,2.2955,3.475,-0.167,-0.0763,-0.1928,CD4 T cell,16
0.139,-0.3574,-0.3274,-0.3346,-0.11,4.9209,0.6277,-0.139,-0.5577,-0.8456,-0.2738,0.6723,-0.378,-0.167,-0.0763,0.2616,Macrophage,9
-0.5089,-0.3329,-0.2291,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.2974,0.9696,-0.2738,1.0316,1.7584,-0.167,-0.0763,-0.6715,Tumor,5
0.4983,-0.4458,-0.374,-0.3754,3.61,-0.2359,-0.3597,-0.139,-0.5577,-0.8456,-0.2738,-0.822,-0.378,-0.167,-0.0763,1.6698,B cell,28
-0.7554,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.454,-0.3524,-0.2738,1.675,0.4834,-0.167,-0.0763,-0.6715,Tumor,18
0.0756,0.5541,3.4829,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.5577,0.0175,-0.2738,-0.033,-0.378,-0.167,-0.0763,-0.6407,CD8 T cell,20
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.5577,-0.2691,-0.2738,-0.4047,-0.378,-0.167,-0.0763,-0.6715,Tumor,26
-0.573,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,0.0808,1.3878,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.0422,Tumor,14
1.1123,-0.2624,-0.374,0.7763,2.1198,0.1032,1.2024,-0.139,-0.5577,-0.1497,-0.2738,0.8031,0.3427,-0.167,-0.0763,1.1642,B cell,28
1.2412,0.879,0.2842,0.3642,-0.3554,-0.3742,-0.3597,-0.139,-0.5577,-0.8456,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.0805,T cell,35
-0.2457,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.5577,-0.8456,-0.2738,-0.7108,-0.378,0.0547,-0.0763,-0.4195,Other immune,1
-0.746,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,0.1359,-0.8456,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.6715,Tumor,1
2.1372,5.5336,4.6167,3.7806,-0.3554,-0.3463,-0.3597,-0.139,-0.5577,-0.8456,-0.2738,0.669,-0.378,-0.167,-0.0763,0.1351,CD8 T cell,16
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.0782,0.3838,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.4846,Tumor,14
-0.6607,-0.4458,-0.374,-0.3754,-0.3554,2.3519,-0.3597,-0.139,0.544,-0.8456,-0.2738,-0.822,-0.378,-0.167,-0.0763,1.4583,Macrophage,1
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.5577,1.7328,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.6715,Tumor,19
1.8663,-0.0036,0.2565,3.2529,0.6566,-0.16,5.7457,-0.139,-0.5577,0.9231,-0.2738,0.7679,-0.378,-0.167,-0.0763,4.6504,Dendritic cell,28
-0.5864,-0.4458,-0.374,-0.3754,-0.3554,0.5265,1.1623,-0.139,-0.052,1.3735,0.4669,2.1005,3.4325,-0.167,-0.0763,1.2007,Tumor,33
-0.7201,-0.4458,-0.374,-0.3754,-0.3554,-0.2658,-0.3597,-0.139,0.083,-0.8456,-0.2738,2.1486,4.0808,-0.167,-0.0763,-0.6465,Tumor,40
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.359,-0.3597,-0.139,1.3238,-0.8456,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.6509,Tumor,15
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.5577,-0.4985,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.6715,Tumor,19
-0.5147,-0.4458,0.1769,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.3942,1.2307,-0.2738,-0.822,-0.378,-0.167,-0.0763,0.1299,Tumor,9
-0.1749,-0.4051,0.2364,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,0.2547,0.582,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.5503,Tumor,39
-0.6891,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.5577,-0.0369,0.9876,-0.822,-0.378,-0.167,-0.0763,-0.6715,Tumor,21
0.0132,-0.0412,-0.374,0.1926,-0.3554,-0.1601,-0.2762,-0.139,-0.5577,-0.6173,-0.2738,0.468,-0.378,-0.167,-0.0763,-0.6005,T cell,4
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.5577,-0.0103,-0.2738,0.4115,2.0164,-0.167,-0.0763,-0.6715,Tumor,21
2.1856,1.8866,0.7844,2.2977,-0.3554,3.3954,2.7136,-0.139,-0.5577,-0.8456,-0.2738,1.5195,-0.378,2.5439,-0.0763,1.475,Macrophage,32
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,1.3588,-0.704,-0.2738,0.4587,-0.2036,-0.167,-0.0763,-0.6715,Tumor,38
0.5594,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,3.9375,-0.139,-0.5577,-0.6739,-0.2738,2.1568,0.0238,-0.167,-0.0763,-0.1369,Dendritic cell,41
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.3179,-0.8456,-0.2738,-0.822,0.0075,-0.167,-0.0763,0.0439,Tumor,22
0.2389,0.7973,1.1047,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.5222,-0.2224,-0.2738,0.5065,-0.378,-0.167,-0.0763,-0.0932,CD8 T cell,5
1.7743,1.7014,1.961,-0.3247,2.2324,-0.3742,0.2422,-0.139,-0.5577,-0.773,-0.2738,-0.1838,-0.3198,-0.167,-0.0763,0.622,CD8 T cell,3
1.7853,1.9732,0.8038,1.2127,-0.3235,-0.3742,-0.3478,-0.139,-0.1459,-0.8456,-0.1012,-0.3162,-0.378,-0.167,-0.0763,-0.4721,CD4 T cell,35
-0.3245,-0.4458,-0.374,-0.3754,-0.3554,0.0493,-0.1992,-0.014,1.5871,0.0179,2.366,0.0618,-0.378,-0.167,-0.0763,0.7471,Tumor,37
-0.6207,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,0.4896,2.0238,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.3469,Tumor,11
0.6268,-0.3534,-0.374,0.1931,-0.3554,-0.2783,0.2332,-0.139,-0.5577,-0.0282,-0.2738,0.7832,-0.378,-0.167,-0.0763,-0.1599,Neutrophil,4
1.4762,3.0918,1.99,1.0047,-0.3554,-0.3742,-0.3597,-0.139,-0.5577,-0.8456,-0.2738,0.4861,-0.378,-0.167,-0.0763,-0.6715,CD8 T cell,16
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,0.0859,-0.3597,-0.139,-0.2968,-0.8456,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.3209,Tumor,1
-0.1612,-0.4458,-0.374,-0.3754,-0.3554,-0.2883,-0.06,-0.139,-0.5577,-0.8401,-0.2738,1.7132,-0.0155,-0.167,-0.0763,-0.1199,Other immune,40
1.2533,0.0646,2.7078,-0.3754,1.6214,0.0094,0.2368,-0.139,-0.5577,-0.8456,-0.2738,-0.5422,-0.378,-0.167,-0.0763,0.1999,CD8 T cell,3
0.8746,-0.1474,-0.3178,0.1223,1.2437,-0.3397,0.2788,-0.139,1.1051,1.5879,-0.2738,-0.1762,-0.378,-0.167,-0.0763,2.804,Dendritic cell,17
0.9677,-0.4458,-0.3522,-0.0635,-0.3554,1.3442,2.7404,-0.139,0.3195,-0.0484,-0.2738,-0.6083,3.4281,0.7005,-0.0763,0.5147,Macrophage,32
0.109,-0.2639,-0.3261,-0.3754,-0.3554,0.5593,-0.3597,-0.139,-0.5577,-0.8456,-0.2738,-0.0558,-0.378,-0.167,-0.0763,-0.07,Macrophage,9
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,0.3924,2.6098,5.1336,-0.4888,-0.378,-0.167,-0.0763,-0.5652,Tumor,24
0.9686,2.2123,0.4583,1.3272,-0.1668,1.6371,-0.3597,-0.139,0.6467,0.3048,4.8148,0.1689,-0.378,-0.167,-0.0763,-0.4419,Tumor,17
-0.5367,-0.411,-0.3111,-0.3754,-0.3554,-0.2971,-0.3597,-0.139,-0.5577,-0.7029,-0.2738,0.8061,-0.095,1.8213,-0.0763,-0.6715,Endothelial,13
-0.6563,-0.4458,-0.374,-0.3754,-0.3554,-0.1662,-0.3597,-0.139,-0.2643,-0.7461,-0.2738,0.019,0.5765,-0.167,-0.0763,-0.6715,Tumor,2
1.9746,3.3593,0.1544,4.9813,-0.3554,-0.3594,-0.3597,-0.139,-0.5577,-0.5497,-0.2738,1.9748,1.6858,-0.167,-0.0763,2.1952,CD4 T cell,16
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,0.6231,-0.8456,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.6715,Tumor,38
-0.5084,-0.4458,-0.374,-0.3754,-0.3554,-0.3462,-0.3597,-0.139,0.5677,-0.2443,-0.2738,-0.822,-0.1641,-0.167,-0.0763,0.0918,Tumor,37
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,0.9844,-0.1832,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.6715,Tumor,18
-0.3356,-0.318,-0.374,-0.263,-0.3554,-0.3742,-0.3597,-0.139,-0.5534,1.0211,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.2466,Tumor,11
-0.0112,-0.4458,1.7988,-0.3754,-0.3554,-0.3742,-0.3597,0.267,-0.5577,-0.3201,-0.2738,-0.3969,-0.1315,-0.167,-0.0763,-0.3654,CD8 T cell,14
0.0397,-0.1873,0.9129,-0.0498,-0.3554,0.6057,-0.3597,-0.139,-0.5577,0.1215,-0.2738,-0.5924,-0.378,-0.167,-0.0763,-0.3032,Macrophage,13
-0.7967,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,1.1289,1.6273,5.9319,-0.7497,-0.378,-0.167,-0.0763,0.214,Tumor,24
1.2426,-0.3358,-0.374,0.7052,-0.3554,1.4715,1.44,5.9848,-0.5577,-0.5767,-0.2738,1.2106,0.4614,-0.167,-0.0763,1.1329,Neutrophil,10
1.3809,0.9937,2.8581,1.372,-0.3554,1.1974,0.5211,-0.139,-0.5577,-0.8456,-0.2738,0.9,-0.378,-0.167,11.436,0.2988,Treg,13
-0.1138,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,0.489,-0.139,0.5503,-0.456,-0.2738,-0.7508,0.7734,-0.167,-0.0763,0.7897,Tumor,38
0.0143,-0.4458,-0.374,-0.3754,-0.3554,3.9157,-0.2818,-0.139,0.0918,-0.4058,-0.2738,1.2226,-0.378,-0.167,-0.0763,-0.0006,Macrophage,32
-0.736,-0.4458,-0.374,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,0.3742,1.8522,-0.2738,-0.822,-0.378,-0.167,-0.0763,-0.1774,Tumor,17
0.2011,0.2808,1.6481,-0.3754,-0.3554,-0.3742,-0.3597,-0.139,-0.367,1.2869,-0.2738,-0.3317,-0.378,-0.167,-0.0763,-0.3052,CD8 T cell,11
